pro:String	accPEP:Double	conf:Double	label:Int	fdr:Double	qval:Double
sp|Q9HCE1|MOV10_HUMAN	2.055628576393337E-33	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NQC3|RTN4_HUMAN	1.1689808822083528E-49	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NQR4|NIT2_HUMAN	1.3276559387268396E-30	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NQW7|XPP1_HUMAN	1.8980673653978795E-38	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NR30|DDX21_HUMAN	1.0238874797502265E-81	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NSD9|SYFB_HUMAN	9.10198769869622E-46	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NSE4|SYIM_HUMAN	4.702013308615957E-44	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NTJ3|SMC4_HUMAN	2.22789433236502E-44	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NTK5|OLA1_HUMAN	1.282483980624269E-36	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NU22|MDN1_HUMAN	1.795919946062786E-30	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NUQ9|FA49B_HUMAN	1.8175148075440592E-29	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NVP1|DDX18_HUMAN	4.4328856077261186E-37	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NX58|LYAR_HUMAN	6.631714022293152E-33	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NXG2|THUM1_HUMAN	1.0518118488949197E-29	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NXH9|TRM1_HUMAN	8.750059271097323E-31	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NY33|DPP3_HUMAN	4.008419793661309E-43	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NYL9|TMOD3_HUMAN	5.281405395524655E-36	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NYU2|UGGG1_HUMAN	6.809523407725511E-59	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NZB2|F120A_HUMAN	4.933702784323171E-61	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NZI8|IF2B1_HUMAN	1.0591178923652657E-29	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NZL4|HPBP1_HUMAN	1.1324606906256568E-33	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NZL9|MAT2B_HUMAN	1.2931464621687322E-31	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NZM1|MYOF_HUMAN	2.849241940558587E-120	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9NZT2|OGFR_HUMAN	6.709345536519685E-44	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9P258|RCC2_HUMAN	1.7380665471855192E-60	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9P2E9|RRBP1_HUMAN	3.668463000043752E-67	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9P2J5|SYLC_HUMAN	3.4174633344599244E-105	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UBC2|EP15R_HUMAN	1.3935329583014471E-36	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UBE0|SAE1_HUMAN	4.309721575357293E-34	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UBQ7|GRHPR_HUMAN	1.6253220888501862E-36	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UBT2|SAE2_HUMAN	6.183014240908168E-65	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UBU9|NXF1_HUMAN	8.4306078774869E-38	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UG63|ABCF2_HUMAN	6.69038136599217E-44	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UGI8|TES_HUMAN	3.644535392965274E-43	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UGP8|SEC63_HUMAN	1.15029032576952E-40	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UHB9|SRP68_HUMAN	5.581934083865174E-41	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UHD8|SEPT9_HUMAN	1.868616632699505E-46	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UHD9|UBQL2_HUMAN	9.774616988549143E-34	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UHX1|PUF60_HUMAN	1.0655259211778155E-43	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UIA9|XPO7_HUMAN	5.814532142130857E-47	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UIG0|BAZ1B_HUMAN	8.415891198751833E-65	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UJS0|CMC2_HUMAN	3.5004217343443105E-34	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UJZ1|STML2_HUMAN	1.687361445853406E-56	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UKS6|PACN3_HUMAN	8.44850060926395E-44	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UKV3|ACINU_HUMAN	5.913747529499242E-72	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UKX7|NUP50_HUMAN	2.496319339024497E-52	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UL46|PSME2_HUMAN	8.334183900319123E-35	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9ULV4|COR1C_HUMAN	2.0421353563670066E-36	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UMS4|PRP19_HUMAN	8.69173494083333E-58	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UMX0|UBQL1_HUMAN	7.272543538969043E-36	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UN86|G3BP2_HUMAN	5.442401866082879E-31	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UNM6|PSD13_HUMAN	1.7352129705689453E-42	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UNX4|WDR3_HUMAN	3.0056233566124234E-46	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UNZ2|NSF1C_HUMAN	5.615051140909725E-37	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UPN3|MACF1_HUMAN	9.640058720996423E-30	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UPN7|PP6R1_HUMAN	5.119240489746078E-31	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UPQ0|LIMC1_HUMAN	2.28131553373809E-48	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UQ35|SRRM2_HUMAN	3.974294230612043E-92	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UQ80|PA2G4_HUMAN	2.746404725032661E-48	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9UQE7|SMC3_HUMAN	1.5026995566118953E-85	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y230|RUVB2_HUMAN	1.0628174272702004E-53	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y262|EIF3L_HUMAN	2.2946092160203118E-42	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y263|PLAP_HUMAN	1.5122279426629004E-40	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y265|RUVB1_HUMAN	3.4047947688331533E-64	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y266|NUDC_HUMAN	1.1599113368677728E-39	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y285|SYFA_HUMAN	3.5964846660944254E-31	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y295|DRG1_HUMAN	4.600802425113744E-31	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y2L1|RRP44_HUMAN	1.1640955527253942E-60	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y2T3|GUAD_HUMAN	1.5643989951279601E-40	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y2W1|TR150_HUMAN	8.957557573616967E-48	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y2X3|NOP58_HUMAN	2.1058097393665387E-70	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y2Z0|SGT1_HUMAN	4.450040717350591E-30	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y3F4|STRAP_HUMAN	3.9961959978333215E-48	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y3I0|RTCB_HUMAN	1.2257190197131897E-42	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y490|TLN1_HUMAN	5.98953067453583E-271	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y4E8|UBP15_HUMAN	7.710588778065165E-32	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y4L1|HYOU1_HUMAN	1.3159087061273936E-96	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y4W2|LAS1L_HUMAN	3.200416033158818E-46	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y512|SAM50_HUMAN	3.089139403737058E-39	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y520|PRC2C_HUMAN	1.754798226204267E-46	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y5B9|SP16H_HUMAN	2.834311225300362E-93	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y5L0|TNPO3_HUMAN	5.587624021357393E-37	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y613|FHOD1_HUMAN	9.156996958485405E-30	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y617|SERC_HUMAN	2.3636566017621097E-48	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y678|COPG1_HUMAN	2.091972378658615E-80	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y696|CLIC4_HUMAN	1.57007144708682E-44	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|Q9Y6C9|MTCH2_HUMAN	2.987175695205901E-31	140.0	1	0.001148105625717566	3.4674063800277393E-4
sp|O75436|VP26A_HUMAN	2.039051721149748E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|O95573|ACSL3_HUMAN	4.753726672400929E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|P08574|CY1_HUMAN	3.049536423027637E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|P09110|THIK_HUMAN	6.566903628704378E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|P23588|IF4B_HUMAN	4.2793304686483374E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|P25787|PSA2_HUMAN	1.974981222435203E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|P47755|CAZA2_HUMAN	8.035501128687661E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|P51148|RAB5C_HUMAN	5.129888040925747E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|P54105|ICLN_HUMAN	7.365424437364574E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|P54727|RD23B_HUMAN	5.956201797600079E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|P61160|ARP2_HUMAN	5.623355575702866E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|P61201|CSN2_HUMAN	2.423944298788061E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|P62873|GBB1_HUMAN	2.706059275013436E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|Q7L2E3|DHX30_HUMAN	5.349972662070675E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|Q7Z3K3|POGZ_HUMAN	3.8677777007193384E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|Q8N684|CPSF7_HUMAN	5.824985603403792E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|Q8NFQ8|TOIP2_HUMAN	9.58042494692501E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|Q92538|GBF1_HUMAN	2.9433497556088474E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|Q96EY7|PTCD3_HUMAN	2.7658822467097685E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|Q96HS1|PGAM5_HUMAN	9.045111843735854E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|Q96T23|RSF1_HUMAN	7.979201998861866E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|Q96T76|MMS19_HUMAN	8.973178108330926E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|Q99873|ANM1_HUMAN	2.715870131498416E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|Q9NYF8|BCLF1_HUMAN	3.380595173149467E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|Q9UI10|EI2BD_HUMAN	5.979714683698644E-29	139.99999999999997	1	0.0011160714285714285	3.4674063800277393E-4
sp|O00505|IMA4_HUMAN	1.7145388711863787E-28	139.99999999999994	1	0.0010964912280701754	3.4674063800277393E-4
sp|O15020|SPTN2_HUMAN	1.2935528531055864E-28	139.99999999999994	1	0.0010964912280701754	3.4674063800277393E-4
sp|O60749|SNX2_HUMAN	1.7368827951215108E-28	139.99999999999994	1	0.0010964912280701754	3.4674063800277393E-4
sp|O75027|ABCB7_HUMAN	1.0758813985407445E-28	139.99999999999994	1	0.0010964912280701754	3.4674063800277393E-4
sp|P08559|ODPA_HUMAN	1.5224127579972192E-28	139.99999999999994	1	0.0010964912280701754	3.4674063800277393E-4
sp|P21266|GSTM3_HUMAN	1.06339362502425E-28	139.99999999999994	1	0.0010964912280701754	3.4674063800277393E-4
sp|Q07021|C1QBP_HUMAN	1.448507624287819E-28	139.99999999999994	1	0.0010964912280701754	3.4674063800277393E-4
sp|Q12874|SF3A3_HUMAN	1.2755657968378804E-28	139.99999999999994	1	0.0010964912280701754	3.4674063800277393E-4
sp|Q16222|UAP1_HUMAN	1.4353975769997926E-28	139.99999999999994	1	0.0010964912280701754	3.4674063800277393E-4
sp|Q8IWX8|CHERP_HUMAN	1.757013588694944E-28	139.99999999999994	1	0.0010964912280701754	3.4674063800277393E-4
sp|Q8NC51|PAIRB_HUMAN	1.4688212972870677E-28	139.99999999999994	1	0.0010964912280701754	3.4674063800277393E-4
sp|Q8TAT6|NPL4_HUMAN	1.2694816483108805E-28	139.99999999999994	1	0.0010964912280701754	3.4674063800277393E-4
sp|Q8WTT2|NOC3L_HUMAN	1.2390307980046522E-28	139.99999999999994	1	0.0010964912280701754	3.4674063800277393E-4
sp|Q99567|NUP88_HUMAN	1.2017156227272395E-28	139.99999999999994	1	0.0010964912280701754	3.4674063800277393E-4
sp|Q9P287|BCCIP_HUMAN	1.2675135213977607E-28	139.99999999999994	1	0.0010964912280701754	3.4674063800277393E-4
sp|Q9Y570|PPME1_HUMAN	1.4142073110998364E-28	139.99999999999994	1	0.0010964912280701754	3.4674063800277393E-4
sp|O76003|GLRX3_HUMAN	2.030334905499636E-28	139.99999999999991	1	0.0010869565217391304	3.4674063800277393E-4
sp|P08174|DAF_HUMAN	2.1986806756484447E-28	139.99999999999991	1	0.0010869565217391304	3.4674063800277393E-4
sp|P11216|PYGB_HUMAN	2.207213595877294E-28	139.99999999999991	1	0.0010869565217391304	3.4674063800277393E-4
sp|P22059|OSBP1_HUMAN	2.2182356236430527E-28	139.99999999999991	1	0.0010869565217391304	3.4674063800277393E-4
sp|Q15477|SKIV2_HUMAN	1.9745373350565386E-28	139.99999999999991	1	0.0010869565217391304	3.4674063800277393E-4
sp|Q5JTV8|TOIP1_HUMAN	2.1459292254932503E-28	139.99999999999991	1	0.0010869565217391304	3.4674063800277393E-4
sp|Q9H4A3|WNK1_HUMAN	2.1775779303620425E-28	139.99999999999991	1	0.0010869565217391304	3.4674063800277393E-4
sp|Q9HB07|MYG1_HUMAN	1.8508124668775912E-28	139.99999999999991	1	0.0010869565217391304	3.4674063800277393E-4
sp|P56537|IF6_HUMAN	2.6212806425772677E-28	139.9999999999999	1	0.0010857763300760044	3.4674063800277393E-4
sp|P49773|HINT1_HUMAN	3.239009765282574E-28	139.99999999999986	1	0.0010834236186348862	3.4674063800277393E-4
sp|Q13443|ADAM9_HUMAN	3.082413036775037E-28	139.99999999999986	1	0.0010834236186348862	3.4674063800277393E-4
sp|O00264|PGRC1_HUMAN	4.179417075869472E-28	139.99999999999983	1	0.0010787486515641855	3.4674063800277393E-4
sp|P51116|FXR2_HUMAN	4.003731579316873E-28	139.99999999999983	1	0.0010787486515641855	3.4674063800277393E-4
sp|Q15366|PCBP2_HUMAN	3.8349147913310123E-28	139.99999999999983	1	0.0010787486515641855	3.4674063800277393E-4
sp|Q52LJ0|FA98B_HUMAN	4.294273961192396E-28	139.99999999999983	1	0.0010787486515641855	3.4674063800277393E-4
sp|P10253|LYAG_HUMAN	4.60333321776329E-28	139.9999999999998	1	0.0010775862068965517	3.4674063800277393E-4
sp|Q13098|CSN1_HUMAN	5.828402329270463E-28	139.99999999999974	1	0.001072961373390558	3.4674063800277393E-4
sp|Q13895|BYST_HUMAN	5.950605794741339E-28	139.99999999999974	1	0.001072961373390558	3.4674063800277393E-4
sp|Q6PGP7|TTC37_HUMAN	5.544973087037343E-28	139.99999999999974	1	0.001072961373390558	3.4674063800277393E-4
sp|Q9Y305|ACOT9_HUMAN	5.745436680753306E-28	139.99999999999974	1	0.001072961373390558	3.4674063800277393E-4
sp|P15121|ALDR_HUMAN	8.54462293406639E-28	139.99999999999963	1	0.0010718113612004287	3.4674063800277393E-4
sp|P49959|MRE11_HUMAN	9.002073813051514E-28	139.9999999999996	1	0.0010695187165775401	3.4674063800277393E-4
sp|Q8TAQ2|SMRC2_HUMAN	9.574764262448127E-28	139.9999999999996	1	0.0010695187165775401	3.4674063800277393E-4
sp|P37837|TALDO_HUMAN	9.724202921065041E-28	139.99999999999957	1	0.0010683760683760685	3.4674063800277393E-4
sp|P04792|HSPB1_HUMAN	1.0657695981052458E-27	139.99999999999955	1	0.0010649627263045794	3.4674063800277393E-4
sp|Q96C86|DCPS_HUMAN	1.0463291876483584E-27	139.99999999999955	1	0.0010649627263045794	3.4674063800277393E-4
sp|Q9BT78|CSN4_HUMAN	1.0088455907700076E-27	139.99999999999955	1	0.0010649627263045794	3.4674063800277393E-4
sp|Q6NZY4|ZCHC8_HUMAN	1.1159164237168368E-27	139.99999999999952	1	0.0010638297872340426	3.4674063800277393E-4
sp|O43159|RRP8_HUMAN	1.1852596874989591E-27	139.9999999999995	1	0.0010604453870625664	3.4674063800277393E-4
sp|P20839|IMDH1_HUMAN	1.1556537492337099E-27	139.9999999999995	1	0.0010604453870625664	3.4674063800277393E-4
sp|Q15050|RRS1_HUMAN	1.1777789417672456E-27	139.9999999999995	1	0.0010604453870625664	3.4674063800277393E-4
sp|Q00325|MPCP_HUMAN	1.2399961393477675E-27	139.99999999999946	1	0.0010582010582010583	3.4674063800277393E-4
sp|Q9BTV4|TMM43_HUMAN	1.273089912551395E-27	139.99999999999946	1	0.0010582010582010583	3.4674063800277393E-4
sp|P62906|RL10A_HUMAN	1.3281115822979688E-27	139.99999999999943	1	0.0010548523206751054	3.4674063800277393E-4
sp|Q9H6Z4|RANB3_HUMAN	1.3264447434565259E-27	139.99999999999943	1	0.0010548523206751054	3.4674063800277393E-4
sp|Q9NQG5|RPR1B_HUMAN	1.3155259961908521E-27	139.99999999999943	1	0.0010548523206751054	3.4674063800277393E-4
sp|O75475|PSIP1_HUMAN	1.3354388773431612E-27	139.9999999999994	1	0.001053740779768177	3.4674063800277393E-4
sp|P40855|PEX19_HUMAN	1.4430814727563455E-27	139.99999999999937	1	0.0010515247108307045	3.4674063800277393E-4
sp|Q16543|CDC37_HUMAN	1.4710346949739796E-27	139.99999999999937	1	0.0010515247108307045	3.4674063800277393E-4
sp|Q96ST3|SIN3A_HUMAN	1.5288834903244416E-27	139.99999999999935	1	0.0010504201680672268	3.4674063800277393E-4
sp|P42167|LAP2B_HUMAN	1.7259756481897197E-27	139.99999999999926	1	0.001049317943336831	3.4674063800277393E-4
sp|Q9NR45|SIAS_HUMAN	1.741489376774123E-27	139.99999999999923	1	0.0010482180293501049	3.4674063800277393E-4
sp|O95758|PTBP3_HUMAN	2.0274572855986894E-27	139.99999999999912	1	0.0010449320794148381	3.4674063800277393E-4
sp|P19525|E2AK2_HUMAN	1.984928240510862E-27	139.99999999999912	1	0.0010449320794148381	3.4674063800277393E-4
sp|Q8WXX5|DNJC9_HUMAN	2.048752552683767E-27	139.99999999999912	1	0.0010449320794148381	3.4674063800277393E-4
sp|Q9UKN8|TF3C4_HUMAN	2.1327655965296484E-27	139.9999999999991	1	0.0010438413361169101	3.4674063800277393E-4
sp|O75400|PR40A_HUMAN	2.236522085025235E-27	139.99999999999903	1	0.0010427528675703858	3.4674063800277393E-4
sp|P15170|ERF3A_HUMAN	2.3781054591654484E-27	139.99999999999898	1	0.001040582726326743	3.4674063800277393E-4
sp|Q9UBB4|ATX10_HUMAN	2.3868381002986808E-27	139.99999999999898	1	0.001040582726326743	3.4674063800277393E-4
sp|Q13616|CUL1_HUMAN	2.409309117333067E-27	139.99999999999895	1	0.0010395010395010396	3.4674063800277393E-4
sp|P07355|ANXA2_HUMAN	2.452265679631218E-27	139.99999999999892	1	0.0010384215991692627	3.4674063800277393E-4
sp|Q6L8Q7|PDE12_HUMAN	2.528742261718419E-27	139.9999999999989	1	0.0010362694300518134	3.4674063800277393E-4
sp|Q9UPN9|TRI33_HUMAN	2.5295918946791157E-27	139.9999999999989	1	0.0010362694300518134	3.4674063800277393E-4
sp|P31937|3HIDH_HUMAN	2.608827298016504E-27	139.99999999999886	1	0.0010351966873706005	3.4674063800277393E-4
sp|O15143|ARC1B_HUMAN	2.8122586610595827E-27	139.99999999999878	1	0.001034126163391934	3.4674063800277393E-4
sp|Q13492|PICAL_HUMAN	3.1693242293769883E-27	139.99999999999864	1	0.0010330578512396695	3.4674063800277393E-4
sp|P36915|GNL1_HUMAN	3.434027388629455E-27	139.99999999999852	1	0.0010319917440660474	3.4674063800277393E-4
sp|P15927|RFA2_HUMAN	3.5873094449181455E-27	139.99999999999844	1	0.0010309278350515464	3.4674063800277393E-4
sp|Q05682|CALD1_HUMAN	4.468465655651881E-27	139.99999999999807	1	0.0010298661174047373	3.4674063800277393E-4
sp|P51665|PSMD7_HUMAN	4.988924661261829E-27	139.99999999999784	1	0.00102880658436214	3.4674063800277393E-4
sp|Q8TDN6|BRX1_HUMAN	5.1021740473693814E-27	139.99999999999778	1	0.0010277492291880781	3.4674063800277393E-4
sp|P28066|PSA5_HUMAN	5.3437811355580206E-27	139.99999999999767	1	0.001026694045174538	3.4674063800277393E-4
sp|P31947|1433S_HUMAN	5.846494918764098E-27	139.99999999999747	1	0.0010256410256410256	3.4674063800277393E-4
sp|P35659|DEK_HUMAN	6.1483912428253635E-27	139.99999999999733	1	0.0010245901639344263	3.4674063800277393E-4
sp|Q14978|NOLC1_HUMAN	6.319818158724314E-27	139.99999999999724	1	0.0010224948875255625	3.4674063800277393E-4
sp|Q9H6S3|ES8L2_HUMAN	6.34896461574633E-27	139.99999999999724	1	0.0010224948875255625	3.4674063800277393E-4
sp|Q07666|KHDR1_HUMAN	6.952350972391529E-27	139.999999999997	1	0.0010214504596527069	3.4674063800277393E-4
sp|Q13310|PABP4_HUMAN	7.088184278432833E-27	139.99999999999693	1	0.0010204081632653062	3.4674063800277393E-4
sp|Q96KB5|TOPK_HUMAN	7.204628872095473E-27	139.99999999999687	1	0.0010193679918450561	3.4674063800277393E-4
sp|P13929|ENOB_HUMAN	7.30807612889936E-27	139.99999999999682	1	0.0010183299389002036	3.4674063800277393E-4
sp|Q9Y3E5|PTH2_HUMAN	7.480796778953407E-27	139.99999999999676	1	0.001017293997965412	3.4674063800277393E-4
sp|P31150|GDIA_HUMAN	7.562400008404244E-27	139.9999999999967	1	0.0010162601626016261	3.4674063800277393E-4
sp|O00203|AP3B1_HUMAN	7.653788085359389E-27	139.99999999999667	1	0.0010141987829614604	3.4674063800277393E-4
sp|P36507|MP2K2_HUMAN	7.654855511488366E-27	139.99999999999667	1	0.0010141987829614604	3.4674063800277393E-4
sp|Q5JSH3|WDR44_HUMAN	8.08202832129862E-27	139.99999999999648	1	0.0010131712259371835	3.4674063800277393E-4
sp|P07686|HEXB_HUMAN	8.454918982384997E-27	139.99999999999633	1	0.0010121457489878543	3.4674063800277393E-4
sp|Q04760|LGUL_HUMAN	9.049456069135372E-27	139.99999999999608	1	0.0010111223458038423	3.4674063800277393E-4
sp|O00170|AIP_HUMAN	9.424284088869836E-27	139.9999999999959	1	0.00101010101010101	3.4674063800277393E-4
sp|P30519|HMOX2_HUMAN	1.0201373746497522E-26	139.99999999999557	1	0.0010090817356205853	3.4674063800277393E-4
sp|P15328|FOLR1_HUMAN	1.0879214010614222E-26	139.99999999999528	1	0.0010080645161290322	3.4674063800277393E-4
sp|P06865|HEXA_HUMAN	1.2781366050961504E-26	139.99999999999446	1	0.0010070493454179255	3.4674063800277393E-4
sp|Q9NVX2|NLE1_HUMAN	1.2864217037415545E-26	139.9999999999944	1	0.001006036217303823	3.4674063800277393E-4
sp|O00571|DDX3X_HUMAN	1.3099137541953002E-26	139.99999999999432	1	0.0010050251256281408	3.4674063800277393E-4
sp|O15042|SR140_HUMAN	1.3857437590056477E-26	139.99999999999397	1	0.001004016064257028	3.4674063800277393E-4
sp|Q8TBC4|UBA3_HUMAN	1.4537916982489202E-26	139.9999999999937	1	0.0010030090270812437	3.4674063800277393E-4
sp|Q96CW1|AP2M1_HUMAN	1.5186136118825135E-26	139.9999999999934	1	0.001002004008016032	3.4674063800277393E-4
sp|P61106|RAB14_HUMAN	1.5886262684117286E-26	139.99999999999312	1	0.001001001001001001	3.4674063800277393E-4
sp|Q69YN4|VIR_HUMAN	1.6827328148616654E-26	139.9999999999927	1	0.001	3.4674063800277393E-4
sp|O00566|MPP10_HUMAN	1.7269490577731966E-26	139.9999999999925	1	9.99000999000999E-4	3.4674063800277393E-4
sp|Q9GZS3|WDR61_HUMAN	1.9325643763673455E-26	139.99999999999162	1	9.98003992015968E-4	3.4674063800277393E-4
sp|Q9Y5S9|RBM8A_HUMAN	2.0650457765519302E-26	139.99999999999102	1	9.970089730807576E-4	3.4674063800277393E-4
sp|Q8IWA0|WDR75_HUMAN	2.1148193381257814E-26	139.99999999999082	1	9.9601593625498E-4	3.4674063800277393E-4
sp|P55010|IF5_HUMAN	2.303414252681859E-26	139.99999999999	1	9.950248756218905E-4	3.4674063800277393E-4
sp|Q96RS6|NUDC1_HUMAN	2.3456342393988918E-26	139.99999999998983	1	9.940357852882703E-4	3.4674063800277393E-4
sp|O95861|BPNT1_HUMAN	2.3833510457869208E-26	139.99999999998965	1	9.930486593843098E-4	3.4674063800277393E-4
sp|Q5SW79|CE170_HUMAN	2.4843296558270606E-26	139.99999999998923	1	9.92063492063492E-4	3.4674063800277393E-4
